"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"54",74,300,13.421727180481,14.4067325592041,15.2218160629272,15.5359296798706,15.699577331543,15.7756595611572,15.8080921173096,15.8110294342041,15.7947731018066,13.9499998092651
"55",74,360,13.4113607406616,14.3479127883911,15.1321325302124,15.4586715698242,15.650710105896,15.75124168396,15.8044490814209,15.8108043670654,15.7915010452271,13.9499998092651
"56",74,420,13.9553136825562,14.3819274902344,15.0621299743652,15.3893928527832,15.601222038269,15.7226343154907,15.7989940643311,15.8104724884033,15.7882452011108,13.9499998092651
"57",74,480,15.8798370361328,14.6946315765381,15.0666379928589,15.3380575180054,15.554575920105,15.6916875839233,15.791672706604,15.8100032806396,15.7850065231323,13.9499998092651
"58",74,540,18.371488571167,15.4930610656738,15.1917362213135,15.3348255157471,15.5192108154297,15.6609888076782,15.7826271057129,15.8093643188477,15.7817831039429,13.9499998092651
"59",74,600,21.1724948883057,16.6230297088623,15.5014457702637,15.3995332717896,15.511191368103,15.6353893280029,15.7722873687744,15.8085317611694,15.7785749435425,13.9499998092651
"60",74,660,23.6533336639404,17.9714279174805,15.9568099975586,15.5621976852417,15.5405578613281,15.6226215362549,15.7615356445312,15.8074932098389,15.7753801345825,13.9499998092651
"61",74,720,25.4982147216797,19.3020534515381,16.530933380127,15.8093662261963,15.6224098205566,15.6293382644653,15.7518329620361,15.8062601089478,15.772198677063,13.9499998092651
"62",74,780,26.4049472808838,20.4519233703613,17.1393547058105,16.130880355835,15.7531118392944,15.6628093719482,15.7449789047241,15.8048734664917,15.7690296173096,13.9499998092651
"63",74,840,26.4552822113037,21.2435111999512,17.721700668335,16.4883098602295,15.9293165206909,15.7251100540161,15.7430200576782,15.803412437439,15.7658720016479,13.9499998092651
"64",74,900,25.2888889312744,21.6148490905762,18.1943416595459,16.848991394043,16.134407043457,15.8156776428223,15.7477607727051,15.8019914627075,15.7627267837524,13.9499998092651
"65",74,960,23.2830657958984,21.4356632232666,18.5131340026855,17.1665725708008,16.3512592315674,15.9289970397949,15.7605457305908,15.8007507324219,15.759593963623,13.9499998092651
"66",74,1020,20.5098304748535,20.7793884277344,18.6153450012207,17.4106826782227,16.555757522583,16.056697845459,15.7819404602051,15.7998456954956,15.7564735412598,13.9499998092651
"67",74,1080,17.6804847717285,19.6983509063721,18.5107975006104,17.5449237823486,16.7291355133057,16.187162399292,15.8116121292114,15.7994318008423,15.7533683776855,13.9499998092651
"68",74,1140,15.7470464706421,18.5409812927246,18.2143039703369,17.56591796875,16.8505439758301,16.3088073730469,15.8482465744019,15.7996425628662,15.7502794265747,13.9499998092651
"69",74,1200,15.2378606796265,17.5162887573242,17.8530387878418,17.4852752685547,16.91526222229,16.4101467132568,15.8897466659546,15.8005752563477,15.7472095489502,13.9499998092651
"70",74,1260,14.3851680755615,16.8661632537842,17.4647693634033,17.3503456115723,16.9257545471191,16.4846858978271,15.9334812164307,15.8022804260254,15.7441596984863,13.9499998092651
